Country Code,Date,Region Name,Confirmed,Active,Deaths,Gatherings <1000,Gatherings <100,Gatherings <10,Some Businesses Suspended,Most Businesses Suspended,School Closure,University Closure,Stay Home Order,retail_and_recreation_percent_change_from_baseline,Mobility decrease
RO,2020-02-01 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-02 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-03 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-04 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-05 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-06 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-07 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-08 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-09 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-10 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-11 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-12 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-13 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-14 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RO,2020-02-15 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0325
RO,2020-02-16 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-0.055
RO,2020-02-17 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0275
RO,2020-02-18 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.03
RO,2020-02-19 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.025
RO,2020-02-20 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0125
RO,2020-02-21 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.085
RO,2020-02-22 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.015
RO,2020-02-23 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.0325
RO,2020-02-24 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0125
RO,2020-02-25 00:00:00+00:00,Romania,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0425
RO,2020-02-26 00:00:00+00:00,Romania,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.04
RO,2020-02-27 00:00:00+00:00,Romania,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.0075
RO,2020-02-28 00:00:00+00:00,Romania,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0825
RO,2020-02-29 00:00:00+00:00,Romania,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0375
RO,2020-03-01 00:00:00+00:00,Romania,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.085
RO,2020-03-02 00:00:00+00:00,Romania,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0,-0.0125
RO,2020-03-03 00:00:00+00:00,Romania,3.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0,-0.0175
RO,2020-03-04 00:00:00+00:00,Romania,4.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,-0.0275
RO,2020-03-05 00:00:00+00:00,Romania,6.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015
RO,2020-03-06 00:00:00+00:00,Romania,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9.0,-0.1025
RO,2020-03-07 00:00:00+00:00,Romania,9.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.0525
RO,2020-03-08 00:00:00+00:00,Romania,15.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,14.0,-0.065
RO,2020-03-09 00:00:00+00:00,Romania,15.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-4.0,-0.005
RO,2020-03-10 00:00:00+00:00,Romania,25.0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,-2.0,-0.025
RO,2020-03-11 00:00:00+00:00,Romania,45.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-6.0,0.005
RO,2020-03-12 00:00:00+00:00,Romania,49.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-9.0,0.04
RO,2020-03-13 00:00:00+00:00,Romania,89.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-15.0,0.0275
RO,2020-03-14 00:00:00+00:00,Romania,123.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-29.0,0.0525
RO,2020-03-15 00:00:00+00:00,Romania,131.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-38.0,0.0775
RO,2020-03-16 00:00:00+00:00,Romania,158.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-31.0,0.1725
RO,2020-03-17 00:00:00+00:00,Romania,184.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-35.0,0.2
RO,2020-03-18 00:00:00+00:00,Romania,260.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-40.0,0.1975
RO,2020-03-19 00:00:00+00:00,Romania,277.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-44.0,0.2225
RO,2020-03-20 00:00:00+00:00,Romania,308.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-46.0,0.18
RO,2020-03-21 00:00:00+00:00,Romania,367.0,0,0.0,1.0,1.0,0.0,1.0,0.0,1.0,1.0,0.0,-56.0,0.2
RO,2020-03-22 00:00:00+00:00,Romania,433.0,0,3.0,1.0,1.0,0.0,1.0,1.0,1.0,1.0,0.0,-62.0,0.23
RO,2020-03-23 00:00:00+00:00,Romania,576.0,0,7.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-63.0,0.32
RO,2020-03-24 00:00:00+00:00,Romania,794.0,0,11.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-62.0,0.3025
RO,2020-03-25 00:00:00+00:00,Romania,906.0,0,17.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-71.0,0.3625
RO,2020-03-26 00:00:00+00:00,Romania,1029.0,0,23.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-73.0,0.375
RO,2020-03-27 00:00:00+00:00,Romania,1292.0,0,26.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-71.0,0.325
RO,2020-03-28 00:00:00+00:00,Romania,1452.0,0,37.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-77.0,0.345
RO,2020-03-29 00:00:00+00:00,Romania,1815.0,0,43.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-81.0,0.3725
RO,2020-03-30 00:00:00+00:00,Romania,2109.0,0,65.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.35
RO,2020-03-31 00:00:00+00:00,Romania,2245.0,0,82.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-69.0,0.3625
RO,2020-04-01 00:00:00+00:00,Romania,2460.0,0,92.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-68.0,0.3525
RO,2020-04-02 00:00:00+00:00,Romania,2738.0,0,115.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.3525
RO,2020-04-03 00:00:00+00:00,Romania,3183.0,0,133.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.3075
RO,2020-04-04 00:00:00+00:00,Romania,3613.0,0,146.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-74.0,0.3275
RO,2020-04-05 00:00:00+00:00,Romania,3864.0,0,151.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-79.0,0.36
RO,2020-04-06 00:00:00+00:00,Romania,4057.0,0,176.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-64.0,0.3425
RO,2020-04-07 00:00:00+00:00,Romania,4417.0,0,197.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.0,0.335
RO,2020-04-08 00:00:00+00:00,Romania,4761.0,0,220.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,0.3275
RO,2020-04-09 00:00:00+00:00,Romania,5202.0,0,248.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-62.0,0.3275
RO,2020-04-10 00:00:00+00:00,Romania,5467.0,0,270.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-60.0,0.275
RO,2020-04-11 00:00:00+00:00,Romania,5990.0,0,291.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.2725
RO,2020-04-12 00:00:00+00:00,Romania,6300.0,0,316.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-76.0,0.3275
RO,2020-04-13 00:00:00+00:00,Romania,6633.0,0,331.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.0,0.3275
RO,2020-04-14 00:00:00+00:00,Romania,6879.0,0,351.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.0,0.3075
RO,2020-04-15 00:00:00+00:00,Romania,7216.0,0,372.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.0,0.27
RO,2020-04-16 00:00:00+00:00,Romania,7707.0,0,392.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.0,0.2675
RO,2020-04-17 00:00:00+00:00,Romania,8067.0,0,411.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-64.0,0.33
RO,2020-04-18 00:00:00+00:00,Romania,8418.0,0,421.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-76.0,0.345
RO,2020-04-19 00:00:00+00:00,Romania,8746.0,0,451.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-93.0,0.5275
RO,2020-04-20 00:00:00+00:00,Romania,8936.0,0,478.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-90.0,0.5525
RO,2020-04-21 00:00:00+00:00,Romania,9242.0,0,498.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.375
RO,2020-04-22 00:00:00+00:00,Romania,9710.0,0,524.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-61.0,0.3375
RO,2020-04-23 00:00:00+00:00,Romania,10096.0,0,545.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.0,0.32
RO,2020-04-24 00:00:00+00:00,Romania,10417.0,0,567.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-58.0,0.285
RO,2020-04-25 00:00:00+00:00,Romania,10635.0,0,601.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.2875
RO,2020-04-26 00:00:00+00:00,Romania,11036.0,0,619.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-71.0,0.3075
RO,2020-04-27 00:00:00+00:00,Romania,11339.0,0,641.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.0,0.31
RO,2020-04-28 00:00:00+00:00,Romania,11616.0,0,663.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.0,0.31
RO,2020-04-29 00:00:00+00:00,Romania,11978.0,0,693.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.0,0.3
RO,2020-04-30 00:00:00+00:00,Romania,12240.0,0,717.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-53.0,0.285
RO,2020-05-01 00:00:00+00:00,Romania,12567.0,0,744.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-69.0,0.38
RO,2020-05-02 00:00:00+00:00,Romania,12732.0,0,771.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-67.0,0.29
RO,2020-05-03 00:00:00+00:00,Romania,13163.0,0,790.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-72.0,0.3175
RO,2020-05-04 00:00:00+00:00,Romania,13512.0,0,818.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-56.0,0.3075
RO,2020-05-05 00:00:00+00:00,Romania,13837.0,0,841.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.0,0.29
RO,2020-05-06 00:00:00+00:00,Romania,14107.0,0,864.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-55.0,0.29
RO,2020-05-07 00:00:00+00:00,Romania,14499.0,0,888.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-54.0,0.2875
RO,2020-05-08 00:00:00+00:00,Romania,14811.0,0,923.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-52.0,0.23
RO,2020-05-09 00:00:00+00:00,Romania,15131.0,0,939.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-59.0,0.2125
RO,2020-05-10 00:00:00+00:00,Romania,15362.0,0,961.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-63.0,0.23
RO,2020-05-11 00:00:00+00:00,Romania,15588.0,0,982.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-49.0,0.2675
RO,2020-05-12 00:00:00+00:00,Romania,15778.0,0,1002.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-50.0,0.26
RO,2020-05-13 00:00:00+00:00,Romania,16002.0,0,1036.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-47.0,0.2425
RO,2020-05-14 00:00:00+00:00,Romania,16247.0,0,1053.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,-48.0,0.25
RO,2020-05-15 00:00:00+00:00,Romania,16437.0,0,1070.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-32.0,0.145
RO,2020-05-16 00:00:00+00:00,Romania,16704.0,0,1094.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-38.0,0.1125
RO,2020-05-17 00:00:00+00:00,Romania,16871.0,0,1107.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-42.0,0.135
RO,2020-05-18 00:00:00+00:00,Romania,17036.0,0,1120.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-27.0,0.1775
RO,2020-05-19 00:00:00+00:00,Romania,17191.0,0,1137.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-29.0,0.1775
RO,2020-05-20 00:00:00+00:00,Romania,17387.0,0,1147.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-33.0,0.175
RO,2020-05-21 00:00:00+00:00,Romania,17585.0,0,1156.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-29.0,0.16
RO,2020-05-22 00:00:00+00:00,Romania,17712.0,0,1166.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-33.0,0.1275
RO,2020-05-23 00:00:00+00:00,Romania,17857.0,0,1176.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-38.0,0.0825
RO,2020-05-24 00:00:00+00:00,Romania,18070.0,0,1185.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-46.0,0.1375
RO,2020-05-25 00:00:00+00:00,Romania,18283.0,0,1205.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-31.0,0.18
RO,2020-05-26 00:00:00+00:00,Romania,18429.0,0,1216.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-33.0,0.175
RO,2020-05-27 00:00:00+00:00,Romania,18594.0,0,1227.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-32.0,0.1575
RO,2020-05-28 00:00:00+00:00,Romania,18791.0,0,1235.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-30.0,0.16
RO,2020-05-29 00:00:00+00:00,Romania,18982.0,0,1248.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-34.0,0.125
RO,2020-05-30 00:00:00+00:00,Romania,19133.0,0,1259.0,1.0,1.0,1.0,1.0,0.0,1.0,1.0,0.0,-38.0,0.08
RS,2020-01-22 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-23 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-24 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-25 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-26 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-27 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-28 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-29 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-30 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-01-31 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-01 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-02 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-03 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-04 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-05 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-06 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-07 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-08 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-09 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-10 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-11 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-12 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-13 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-14 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0
RS,2020-02-15 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0275
RS,2020-02-16 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,-0.015
RS,2020-02-17 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,10.0,0.12
RS,2020-02-18 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.025
RS,2020-02-19 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0075
RS,2020-02-20 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0075
RS,2020-02-21 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0075
RS,2020-02-22 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.0125
RS,2020-02-23 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.035
RS,2020-02-24 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0625
RS,2020-02-25 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,16.0,-0.0825
RS,2020-02-26 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,-0.0325
RS,2020-02-27 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0225
RS,2020-02-28 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.0,-0.005
RS,2020-02-29 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,-0.03
RS,2020-03-01 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.0,-0.045
RS,2020-03-02 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,15.0,-0.1
RS,2020-03-03 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0525
RS,2020-03-04 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.015
RS,2020-03-05 00:00:00+00:00,Serbia,0.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12.0,-0.0675
RS,2020-03-06 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.03
RS,2020-03-07 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0,-0.0275
RS,2020-03-08 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13.0,-0.055
RS,2020-03-09 00:00:00+00:00,Serbia,1.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.0575
RS,2020-03-10 00:00:00+00:00,Serbia,5.0,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0,-0.05
RS,2020-03-11 00:00:00+00:00,Serbia,12.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,-0.0525
RS,2020-03-12 00:00:00+00:00,Serbia,19.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,-0.0475
RS,2020-03-13 00:00:00+00:00,Serbia,35.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.0,-0.01
RS,2020-03-14 00:00:00+00:00,Serbia,46.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-18.0,0.025
RS,2020-03-15 00:00:00+00:00,Serbia,48.0,0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,-21.0,-0.01
RS,2020-03-16 00:00:00+00:00,Serbia,55.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-23.0,0.0525
RS,2020-03-17 00:00:00+00:00,Serbia,65.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-31.0,0.13
RS,2020-03-18 00:00:00+00:00,Serbia,83.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-41.0,0.185
RS,2020-03-19 00:00:00+00:00,Serbia,103.0,0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-44.0,0.2075
RS,2020-03-20 00:00:00+00:00,Serbia,135.0,0,1.0,1.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,-47.0,0.2175
RS,2020-03-21 00:00:00+00:00,Serbia,171.0,0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-52.0,0.215
RS,2020-03-22 00:00:00+00:00,Serbia,222.0,0,2.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-73.0,0.3175
RS,2020-03-23 00:00:00+00:00,Serbia,249.0,0,3.0,1.0,1.0,1.0,1.0,1.0,1.0,1.0,0.0,-64.0,0.3375
